limit_profile,index,target_wavelength_nm,measured_wavelength_nm,wavelength_error_pm,target_power_mw,measured_power_mw,power_error_percent,smsr_db,peak_count,single_mode_pass,gain_ma,soa_ma,phase_ma,wavelength_a_ma,wavelength_b_ma,gain_code,soa_code,phase_code,wavelength_a_code,wavelength_b_code,pdt_reference_code,pdr_reference_code,power_feedback_channel,power_feedback_reference_code,power_feedback_rail_margin_code,power_feedback_hardware_eligible,guard_stage_count,guard_hold_ms_per_stage
fullband_2001_145mA_v1,907,1543.140000,1543.13890000,-1.100000,2.056000,2.051157810,-0.235515,30.372375,168,1,144.998932,120.883942,5.427856,10.382080,7.529297,63351,52815,17786,8505,6168,,,,0,0,0,0,0
fullband_2001_145mA_v1,908,1543.160000,1543.15985000,-0.150000,2.056000,2.050407954,-0.271987,32.727163,162,1,144.998932,116.498566,1.291504,10.550537,7.550049,63351,50899,4232,8643,6185,,,,0,0,0,0,0
fullband_2001_145mA_v1,909,1543.180000,1543.17997000,-0.030000,2.056000,2.047654391,-0.405915,31.490757,160,1,144.998932,114.729309,1.164246,10.550537,7.500000,63351,50126,3815,8643,6144,,,,0,0,0,0,0
fullband_2001_145mA_v1,910,1543.200000,1543.19967000,-0.330000,2.056000,2.069187461,0.641413,27.045481,180,1,144.998932,118.217468,1.036377,10.589600,7.498779,63351,51650,3396,8675,6143,,,,0,0,0,0,0
fullband_2001_145mA_v1,911,1543.220000,1543.21950000,-0.500000,2.056000,2.047408015,-0.417898,27.499231,166,1,144.998932,113.369751,1.022339,10.369873,7.492676,63351,49532,3350,8495,6138,,,,0,0,0,0,0
fullband_2001_145mA_v1,912,1543.240000,1543.23931000,-0.690000,2.056000,2.054661920,-0.065082,26.502970,161,1,144.998932,112.165833,1.371765,9.050293,7.500000,63351,49006,4495,7414,6144,,,,0,0,0,0,0
fullband_2001_145mA_v1,913,1543.260000,1543.25927000,-0.730000,2.056000,2.065444254,0.459351,26.740415,166,1,144.998932,113.282776,5.065308,8.802490,7.390137,63351,49494,16598,7211,6054,,,,0,0,0,0,0
fullband_2001_145mA_v1,914,1543.280000,1543.27882000,-1.180000,2.056000,2.049755361,-0.303728,28.227028,172,1,144.998932,107.029724,1.275940,8.571777,7.315674,63351,46762,4181,7022,5993,,,,0,0,0,0,0
fullband_2001_145mA_v1,915,1543.300000,1543.29936000,-0.640000,2.056000,2.055327107,-0.032728,25.291380,168,1,144.998932,111.341858,4.500122,8.983154,7.424316,63351,48646,14746,7359,6082,,,,0,0,0,0,0
fullband_2001_145mA_v1,916,1543.320000,1543.31865000,-1.350000,2.056000,2.074183022,0.884388,29.488457,168,1,144.998932,109.593201,1.000671,9.035645,7.512207,63351,47882,3279,7402,6154,,,,0,0,0,0,0
fullband_2001_145mA_v1,917,1543.340000,1543.33929000,-0.710000,2.056000,2.052663279,-0.162292,29.477965,184,1,144.998932,110.426331,1.000061,8.780518,7.294922,63351,48246,3277,7193,5976,,,,0,0,0,0,0
fullband_2001_145mA_v1,918,1543.360000,1543.35906000,-0.940000,2.056000,2.060562605,0.221917,30.625574,183,1,144.998932,114.839172,3.999939,8.752441,7.298584,63351,50174,13107,7170,5979,,,,0,0,0,0,0
fullband_2001_145mA_v1,919,1543.380000,1543.37892000,-1.080000,2.056000,2.065646973,0.469211,30.047306,152,1,144.998932,112.689972,0.776367,8.937988,7.407227,63351,49235,2544,7322,6068,,,,0,0,0,0,0
fullband_2001_145mA_v1,920,1543.400000,1543.39847000,-1.530000,2.056000,2.060365257,0.212318,28.643850,143,1,144.998932,121.483612,9.662476,9.068604,7.451172,63351,53077,31662,7429,6104,,,,0,0,0,0,0
fullband_2001_145mA_v1,921,1543.420000,1543.41934000,-0.660000,2.056000,2.057119391,0.054445,27.911333,159,1,144.998932,121.012115,9.500122,8.897705,7.344971,63351,52871,31130,7289,6017,,,,0,0,0,0,0
fullband_2001_145mA_v1,922,1543.440000,1543.43962000,-0.380000,2.056000,2.062912868,0.336229,27.780612,150,1,144.998932,114.381409,0.531006,8.909912,7.429199,63351,49974,1740,7299,6086,,,,0,0,0,0,0
fullband_2001_145mA_v1,923,1543.460000,1543.45948000,-0.520000,2.056000,2.064687355,0.422537,28.678759,162,1,144.998932,122.106171,7.650757,9.031982,7.468262,63351,53349,25070,7399,6118,,,,0,0,0,0,0
fullband_2001_145mA_v1,924,1543.480000,1543.47936000,-0.640000,2.056000,2.054059454,-0.094385,27.826398,145,1,144.998932,118.634033,7.500000,8.869629,7.374268,63351,51832,24576,7266,6041,,,,0,0,0,0,0
fullband_2001_145mA_v1,925,1543.500000,1543.50004000,0.040000,2.056000,2.045868078,-0.492798,32.513547,157,1,144.998932,109.737396,0.311890,8.883057,7.374268,63351,47945,1022,7277,6041,,,,0,0,0,0,0
fullband_2001_145mA_v1,926,1543.520000,1543.51964000,-0.360000,2.056000,2.053296869,-0.131475,28.909321,158,1,144.998932,112.552643,1.736755,8.969727,7.426758,63351,49175,5691,7348,6084,,,,0,0,0,0,0
fullband_2001_145mA_v1,927,1543.540000,1543.53835000,-1.650000,2.056000,2.055426304,-0.027904,29.623006,142,1,144.998932,108.634186,1.711731,8.853760,7.292480,63351,47463,5609,7253,5974,,,,0,0,0,0,0
fullband_2001_145mA_v1,928,1543.560000,1543.55999000,-0.010000,2.056000,2.069758396,0.669183,32.650160,152,1,144.998932,107.627106,1.684570,8.682861,7.186279,63351,47023,5520,7113,5887,,,,0,0,0,0,0
fullband_2001_145mA_v1,929,1543.580000,1543.58012000,0.120000,2.056000,2.069991762,0.680533,31.750290,150,1,144.998932,107.299805,1.684570,8.509521,7.048340,63351,46880,5520,6971,5774,,,,0,0,0,0,0
fullband_2001_145mA_v1,930,1543.600000,1543.59960000,-0.400000,2.056000,2.057452588,0.070651,32.283121,171,1,144.998932,108.061981,7.526550,7.712402,5.966797,63351,47213,24663,6318,4888,,,,0,0,0,0,0
fullband_2001_145mA_v1,931,1543.620000,1543.61992000,-0.080000,2.056000,2.068936836,0.629224,32.628385,154,1,144.998932,110.135651,7.116699,7.749023,6.008301,63351,48119,23320,6348,4922,,,,0,0,0,0,0
fullband_2001_145mA_v1,932,1543.640000,1543.64041000,0.410000,2.056000,2.054416063,-0.077040,33.074359,160,1,144.998932,111.499786,6.936951,7.568359,5.998535,63351,48715,22731,6200,4914,,,,0,0,0,0,0
fullband_2001_145mA_v1,933,1543.660000,1543.65899000,-1.010000,2.056000,2.037804345,-0.885003,31.163075,155,1,144.998932,112.117767,6.541748,7.598877,6.009521,63351,48985,21436,6225,4923,,,,0,0,0,0,0
fullband_2001_145mA_v1,934,1543.680000,1543.67910000,-0.900000,2.056000,2.049637291,-0.309470,29.504519,173,1,144.998932,113.104248,6.293640,7.514648,5.982666,63351,49416,20623,6156,4901,,,,0,0,0,0,0
fullband_2001_145mA_v1,935,1543.700000,1543.69957000,-0.430000,2.056000,2.061533526,0.269140,25.893009,168,1,144.998932,115.489197,6.039734,7.448730,5.969238,63351,50458,19791,6102,4890,,,,0,0,0,0,0
fullband_2001_145mA_v1,936,1543.720000,1543.72047000,0.470000,2.056000,2.066822373,0.526380,31.026863,153,1,144.998932,116.976929,5.588684,7.558594,5.988770,63351,51108,18313,6192,4906,,,,0,0,0,0,0
fullband_2001_145mA_v1,937,1543.740000,1543.73966000,-0.340000,2.056000,2.065301017,0.452384,29.227543,163,1,144.998932,116.260529,5.302124,7.541504,5.980225,63351,50795,17374,6178,4899,,,,0,0,0,0,0
fullband_2001_145mA_v1,938,1543.760000,1543.75901000,-0.990000,2.056000,2.051165296,-0.235151,27.059032,161,1,144.998932,114.308167,5.249939,7.366943,5.933838,63351,49942,17203,6035,4861,,,,0,0,0,0,0
fullband_2001_145mA_v1,939,1543.780000,1543.77948000,-0.520000,2.056000,2.058972409,0.144572,27.564143,135,1,144.998932,110.820007,0.000000,7.285156,5.917969,63351,48418,0,5968,4848,,,,0,0,0,0,0
fullband_2001_145mA_v1,940,1543.800000,1543.79921000,-0.790000,2.056000,2.049356979,-0.323104,28.043740,145,1,144.998932,114.452362,4.747925,7.303467,5.909424,63351,50005,15558,5983,4841,,,,0,0,0,0,0
fullband_2001_145mA_v1,941,1543.820000,1543.81896000,-1.040000,2.056000,2.052420940,-0.174079,31.251989,155,1,144.998932,113.914490,0.936890,7.570801,6.009521,63351,49770,3070,6202,4923,,,,0,0,0,0,0
fullband_2001_145mA_v1,942,1543.840000,1543.83936000,-0.640000,2.056000,2.061514733,0.268226,28.083788,131,1,144.998932,108.050537,0.836792,7.480469,6.087646,63351,47208,2742,6128,4987,,,,0,0,0,0,0
fullband_2001_145mA_v1,943,1543.860000,1543.85955000,-0.450000,2.056000,2.058219365,0.107946,31.798839,156,1,144.998932,108.883667,0.739746,7.529297,5.987549,63351,47572,2424,6168,4905,,,,0,0,0,0,0
fullband_2001_145mA_v1,944,1543.880000,1543.87982000,-0.180000,2.056000,2.068191477,0.592971,33.037068,144,1,144.998932,106.565094,0.637817,7.512207,6.027832,63351,46559,2090,6154,4938,,,,0,0,0,0,0
fullband_2001_145mA_v1,945,1543.900000,1543.90062000,0.620000,2.056000,2.047344292,-0.420997,32.170608,152,1,144.998932,108.032227,0.545044,7.507324,6.022949,63351,47200,1786,6150,4934,,,,0,0,0,0,0
fullband_2001_145mA_v1,946,1543.920000,1543.91893000,-1.070000,2.056000,2.051027526,-0.241852,28.953716,166,1,144.998932,108.370972,0.544739,7.365723,5.916748,63351,47348,1785,6034,4847,,,,0,0,0,0,0
fullband_2001_145mA_v1,947,1543.940000,1543.93991000,-0.090000,2.056000,2.066194199,0.495827,28.774857,157,1,144.998932,111.932373,3.595276,5.997314,5.970459,63351,48904,11781,4913,4891,,,,0,0,0,0,0
fullband_2001_145mA_v1,948,1543.960000,1543.95951000,-0.490000,2.056000,2.038017543,-0.874633,32.251121,161,1,144.998932,111.035156,3.580017,6.029053,5.794678,63351,48512,11731,4939,4747,,,,0,0,0,0,0
fullband_2001_145mA_v1,949,1543.980000,1543.97999000,-0.010000,2.056000,2.050761894,-0.254772,28.926861,141,1,144.998932,110.076141,0.679321,5.969238,5.895996,63351,48093,2226,4890,4830,,,,0,0,0,0,0
fullband_2001_145mA_v1,950,1544.000000,1544.00052000,0.520000,2.056000,2.010701283,-2.203245,31.624392,156,1,144.998932,113.543701,0.612488,6.043701,5.837402,63351,49608,2007,4951,4782,,,,0,0,0,0,0
fullband_2001_145mA_v1,951,1544.020000,1544.01903000,-0.970000,2.056000,2.045386396,-0.516226,31.029994,157,1,144.998932,113.374329,0.612488,5.972900,5.640869,63351,49534,2007,4893,4621,,,,0,0,0,0,0
fullband_2001_145mA_v1,952,1544.040000,1544.03864000,-1.360000,2.056000,2.057445633,0.070313,29.316996,149,1,144.998932,113.026428,0.529785,5.869141,5.726318,63351,49382,1736,4808,4691,,,,0,0,0,0,0
fullband_2001_145mA_v1,953,1544.060000,1544.06078000,0.780000,2.056000,2.057714065,0.083369,30.793330,133,1,144.998932,112.895966,0.532837,5.806885,5.450439,63351,49325,1746,4757,4465,,,,0,0,0,0,0
fullband_2001_145mA_v1,954,1544.080000,1544.08047000,0.470000,2.056000,2.048728156,-0.353689,29.191721,176,1,144.998932,111.376190,8.605042,6.085205,4.516602,63351,48661,28197,4985,3700,,,,0,0,0,0,0
fullband_2001_145mA_v1,955,1544.100000,1544.09975000,-0.250000,2.056000,2.051622295,-0.212923,27.460662,170,1,144.998932,110.787964,8.242798,6.049805,4.499512,63351,48404,27010,4956,3686,,,,0,0,0,0,0
fullband_2001_145mA_v1,956,1544.120000,1544.11898000,-1.020000,2.056000,2.052201572,-0.184748,27.380113,139,1,144.998932,113.397217,8.224792,5.908203,4.688721,63351,49544,26951,4840,3841,,,,0,0,0,0,0
fullband_2001_145mA_v1,957,1544.140000,1544.13904000,-0.960000,2.056000,2.048299396,-0.374543,27.490845,143,1,144.998932,108.036804,2.229614,6.090088,4.541016,63351,47202,7306,4989,3720,,,,0,0,0,0,0
fullband_2001_145mA_v1,958,1544.160000,1544.15873000,-1.270000,2.056000,2.053427368,-0.125128,32.545880,146,1,144.998932,104.862213,2.083130,6.049805,4.499512,63351,45815,6826,4956,3686,,,,0,0,0,0,0
fullband_2001_145mA_v1,959,1544.180000,1544.17988000,-0.120000,2.056000,2.056245704,0.011951,32.753760,168,1,144.998932,102.580261,1.921692,6.049805,4.499512,63351,44818,6297,4956,3686,,,,0,0,0,0,0
fullband_2001_145mA_v1,960,1544.200000,1544.19995000,-0.050000,2.056000,2.063958910,0.387107,32.834765,152,1,144.998932,103.601074,1.763000,6.026611,4.498291,63351,45264,5777,4937,3685,,,,0,0,0,0,0
fullband_2001_145mA_v1,961,1544.220000,1544.21929000,-0.710000,2.056000,2.065850721,0.479121,29.622285,167,1,144.998932,105.800629,1.617126,6.029053,4.501953,63351,46225,5299,4939,3688,,,,0,0,0,0,0
fullband_2001_145mA_v1,962,1544.240000,1544.24005000,0.050000,2.056000,2.060982585,0.242344,31.342904,159,1,144.998932,106.690979,1.464233,6.031494,4.497070,63351,46614,4798,4941,3684,,,,0,0,0,0,0
fullband_2001_145mA_v1,963,1544.260000,1544.25994000,-0.060000,2.056000,2.058501406,0.121664,31.697791,168,1,144.998932,111.069489,1.340637,5.970459,4.688721,63351,48527,4393,4891,3841,,,,0,0,0,0,0
fullband_2001_145mA_v1,964,1544.280000,1544.28010000,0.100000,2.056000,2.057353103,0.065812,31.565055,153,1,144.998932,111.325836,1.214905,6.032715,4.495850,63351,48639,3981,4942,3683,,,,0,0,0,0,0
fullband_2001_145mA_v1,965,1544.300000,1544.29895000,-1.050000,2.056000,2.059508729,0.170658,29.331702,168,1,144.998932,112.364960,1.080933,6.048584,4.499512,63351,49093,3542,4955,3686,,,,0,0,0,0,0
fullband_2001_145mA_v1,966,1544.320000,1544.31888000,-1.120000,2.056000,2.053521542,-0.120548,29.351822,164,1,144.998932,113.060760,1.069336,5.915527,4.478760,63351,49397,3504,4846,3669,,,,0,0,0,0,0
fullband_2001_145mA_v1,967,1544.340000,1544.33977000,-0.230000,2.056000,2.055286828,-0.034687,31.888495,172,1,144.998932,115.951538,3.881531,6.036377,4.544678,63351,50660,12719,4945,3723,,,,0,0,0,0,0
fullband_2001_145mA_v1,968,1544.360000,1544.35996000,-0.040000,2.056000,2.047634621,-0.406876,31.705815,164,1,144.998932,116.093445,3.584290,5.989990,4.594727,63351,50722,11745,4907,3764,,,,0,0,0,0,0
fullband_2001_145mA_v1,969,1544.380000,1544.37997000,-0.030000,2.056000,2.054543378,-0.070847,31.697840,158,1,144.998932,113.877869,3.517761,5.904541,4.511719,63351,49754,11527,4837,3696,,,,0,0,0,0,0
fullband_2001_145mA_v1,970,1544.400000,1544.39996000,-0.040000,2.056000,2.051048651,-0.240824,30.598446,172,1,144.998932,115.477753,9.999695,5.903320,4.503174,63351,50453,32767,4836,3689,,,,0,0,0,0,0
fullband_2001_145mA_v1,971,1544.420000,1544.41947000,-0.530000,2.056000,2.060896981,0.238180,28.608267,157,1,144.998932,107.965851,1.000061,5.198975,4.228516,63351,47171,3277,4259,3464,,,,0,0,0,0,0
fullband_2001_145mA_v1,972,1544.440000,1544.43996000,-0.040000,2.056000,2.056487395,0.023706,32.609416,167,1,144.998932,110.634613,9.500122,5.672607,4.478760,63351,48337,31130,4647,3669,,,,0,0,0,0,0
fullband_2001_145mA_v1,973,1544.460000,1544.46024000,0.240000,2.056000,2.056404483,0.019673,32.034297,170,1,144.998932,105.358887,0.940247,4.499512,4.499512,63351,46032,3081,3686,3686,,,,0,0,0,0,0
fullband_2001_145mA_v1,974,1544.480000,1544.48020000,0.200000,2.056000,2.065715789,0.472558,32.494310,163,1,144.998932,103.752136,0.852051,4.490967,4.478760,63351,45330,2792,3679,3669,,,,0,0,0,0,0
fullband_2001_145mA_v1,975,1544.500000,1544.49958000,-0.420000,2.056000,2.054380954,-0.078747,27.555526,151,1,144.998932,103.296661,0.762939,4.490967,4.482422,63351,45131,2500,3679,3672,,,,0,0,0,0,0
fullband_2001_145mA_v1,976,1544.520000,1544.51970000,-0.300000,2.056000,2.063663719,0.372749,27.026677,141,1,144.998932,103.667450,0.772705,4.439697,4.255371,63351,45293,2532,3637,3486,,,,0,0,0,0,0
fullband_2001_145mA_v1,977,1544.540000,1544.53979000,-0.210000,2.056000,2.058636559,0.128237,31.847821,152,1,144.998932,105.798340,3.056641,4.494629,4.489746,63351,46224,10016,3682,3678,,,,0,0,0,0,0
fullband_2001_145mA_v1,978,1544.560000,1544.55978000,-0.220000,2.056000,2.053643472,-0.114617,28.704643,158,1,144.998932,106.391144,2.789307,4.495850,4.499512,63351,46483,9140,3683,3686,,,,0,0,0,0,0
fullband_2001_145mA_v1,979,1544.580000,1544.58044000,0.440000,2.056000,2.001269751,-2.661977,24.482726,181,1,144.998932,111.325836,2.518921,4.541016,4.499512,63351,48639,8254,3720,3686,,,,0,0,0,0,0
fullband_2001_145mA_v1,980,1544.600000,1544.59868000,-1.320000,2.056000,2.052149367,-0.187288,29.915686,152,1,144.998932,110.501862,2.573853,4.512939,4.309082,63351,48279,8434,3697,3530,,,,0,0,0,0,0
fullband_2001_145mA_v1,981,1544.620000,1544.61949000,-0.510000,2.056000,2.057975418,0.096081,31.761944,147,1,144.998932,111.211395,0.270996,4.980469,4.040527,63351,48589,888,4080,3310,,,,0,0,0,0,0
fullband_2001_145mA_v1,982,1544.640000,1544.63861000,-1.390000,2.056000,2.061620927,0.273391,32.208017,157,1,144.998932,112.170410,0.263977,4.887695,3.948975,63351,49008,865,4004,3235,,,,0,0,0,0,0
fullband_2001_145mA_v1,983,1544.660000,1544.66086000,0.860000,2.056000,2.056794840,0.038660,31.854594,168,1,144.998932,111.005402,1.804199,5.028076,3.598633,63351,48499,5912,4119,2948,,,,0,0,0,0,0
fullband_2001_145mA_v1,984,1544.680000,1544.67898000,-1.020000,2.056000,2.048731486,-0.353527,28.082545,167,1,144.998932,112.142944,1.432190,5.000000,3.991699,63351,48996,4693,4096,3270,,,,0,0,0,0,0
fullband_2001_145mA_v1,985,1544.700000,1544.69946000,-0.540000,2.056000,2.066474911,0.509480,30.912564,172,1,144.998932,107.661438,1.387024,4.887695,3.992920,63351,47038,4545,4004,3271,,,,0,0,0,0,0
fullband_2001_145mA_v1,986,1544.720000,1544.71897000,-1.030000,2.056000,2.053263146,-0.133115,31.263611,171,1,144.998932,109.272766,1.362305,4.785156,3.941650,63351,47742,4464,3920,3229,,,,0,0,0,0,0
fullband_2001_145mA_v1,987,1544.740000,1544.73999000,-0.010000,2.056000,2.062099486,0.296668,30.956424,176,1,144.998932,104.086304,1.351318,4.669189,3.878174,63351,45476,4428,3825,3177,,,,0,0,0,0,0
fullband_2001_145mA_v1,988,1544.760000,1544.75936000,-0.640000,2.056000,2.056836824,0.040702,32.048933,161,1,144.998932,101.291656,1.337585,4.545898,3.851318,63351,44255,4383,3724,3155,,,,0,0,0,0,0
fullband_2001_145mA_v1,989,1544.780000,1544.77925000,-0.750000,2.056000,2.057122887,0.054615,30.727326,158,1,144.998932,103.072357,1.339111,4.449463,3.750000,63351,45033,4388,3645,3072,,,,0,0,0,0,0
fullband_2001_145mA_v1,990,1544.800000,1544.79909000,-0.910000,2.056000,2.053796966,-0.107151,26.986527,161,1,144.998932,103.017426,1.749878,3.541260,3.728027,63351,45009,5734,2901,3054,,,,0,0,0,0,0
fullband_2001_145mA_v1,991,1544.820000,1544.82013000,0.130000,2.056000,2.059453194,0.167957,32.449522,175,1,144.998932,104.042816,1.737061,3.586426,3.546143,63351,45457,5692,2938,2905,,,,0,0,0,0,0
fullband_2001_145mA_v1,992,1544.840000,1544.83942000,-0.580000,2.056000,2.058704264,0.131530,30.150164,176,1,144.998932,104.141235,1.653137,3.532715,3.514404,63351,45500,5417,2894,2879,,,,0,0,0,0,0
fullband_2001_145mA_v1,993,1544.860000,1544.85912000,-0.880000,2.056000,2.062610181,0.321507,28.548863,162,1,144.998932,105.196381,1.409607,3.536377,3.704834,63351,45961,4619,2897,3035,,,,0,0,0,0,0
fullband_2001_145mA_v1,994,1544.880000,1544.87897000,-1.030000,2.056000,2.064323716,0.404850,31.352999,159,1,144.998932,105.867004,1.306763,3.568115,3.669434,63351,46254,4282,2923,3006,,,,0,0,0,0,0
fullband_2001_145mA_v1,995,1544.900000,1544.90064000,0.640000,2.056000,2.054765646,-0.060037,31.753105,159,1,144.998932,109.632111,1.351624,3.551025,3.437500,63351,47899,4429,2909,2816,,,,0,0,0,0,0
fullband_2001_145mA_v1,996,1544.920000,1544.91872000,-1.280000,2.056000,2.064304674,0.403924,31.873381,162,1,144.998932,110.380554,1.258240,3.509521,3.435059,63351,48226,4123,2875,2814,,,,0,0,0,0,0
fullband_2001_145mA_v1,997,1544.940000,1544.94008000,0.080000,2.056000,2.046504552,-0.461841,32.507536,172,1,144.998932,109.350586,1.250305,3.491211,3.220215,63351,47776,4097,2860,2638,,,,0,0,0,0,0
fullband_2001_145mA_v1,998,1544.960000,1544.95974000,-0.260000,2.056000,2.050464114,-0.269255,33.329516,172,1,144.998932,107.549286,1.250000,3.310547,3.082275,63351,46989,4096,2712,2525,,,,0,0,0,0,0
fullband_2001_145mA_v1,999,1544.980000,1544.97892000,-1.080000,2.056000,2.054748391,-0.060876,29.548428,174,1,144.998932,112.049103,4.049683,3.476562,3.492432,63351,48955,13270,2848,2861,,,,0,0,0,0,0
fullband_2001_145mA_v1,1000,1545.000000,1544.99894000,-1.060000,2.056000,2.058892620,0.140692,31.264094,172,1,144.998932,109.712219,3.999939,3.409424,3.387451,63351,47934,13107,2793,2775,,,,0,0,0,0,0
fullband_2001_145mA_v1,1001,1545.020000,1545.01904000,-0.960000,2.056000,2.059677909,0.178887,30.284047,172,1,144.998932,106.452942,0.750122,3.468018,3.397217,63351,46510,2458,2841,2783,,,,0,0,0,0,0
fullband_2001_145mA_v1,1002,1545.040000,1545.03927000,-0.730000,2.056000,2.064809074,0.428457,30.364059,162,1,144.998932,104.850769,3.035889,3.531494,3.481445,63351,45810,9948,2893,2852,,,,0,0,0,0,0
fullband_2001_145mA_v1,1003,1545.060000,1545.06000000,0.000000,2.056000,2.057493150,0.072624,31.124400,172,1,144.998932,100.506592,2.662354,3.554688,3.499756,63351,43912,8724,2912,2867,,,,0,0,0,0,0
fullband_2001_145mA_v1,1004,1545.080000,1545.08065000,0.650000,2.056000,2.056699517,0.034023,33.722036,170,1,144.998932,104.479980,3.732605,3.050537,3.000488,63351,45648,12231,2499,2458,,,,0,0,0,0,0
fullband_2001_145mA_v1,1005,1545.100000,1545.09993000,-0.070000,2.056000,2.048737925,-0.353214,30.864408,160,1,144.998932,104.663086,8.999939,3.447266,3.184814,63351,45728,29491,2824,2609,,,,0,0,0,0,0
fullband_2001_145mA_v1,1006,1545.120000,1545.11882000,-1.180000,2.056000,2.065430890,0.458701,29.149149,167,1,144.998932,104.438782,3.500061,2.947998,2.823486,63351,45630,11469,2415,2313,,,,0,0,0,0,0
fullband_2001_145mA_v1,1007,1545.140000,1545.13926000,-0.740000,2.056000,2.060103666,0.199595,31.405876,174,1,144.998932,101.058197,0.499878,3.421631,2.501221,63351,44153,1638,2803,2049,,,,0,0,0,0,0
fullband_2001_145mA_v1,1008,1545.160000,1545.15877000,-1.230000,2.056000,2.058998580,0.145845,30.697894,155,1,144.998932,105.319977,2.999878,2.924805,2.901611,63351,46015,9830,2396,2377,,,,0,0,0,0,0
fullband_2001_145mA_v1,1009,1545.180000,1545.17953000,-0.470000,2.056000,2.065941777,0.483549,32.298480,162,1,144.998932,109.991455,8.481750,3.050537,3.000488,63351,48056,27793,2499,2458,,,,0,0,0,0,0
fullband_2001_145mA_v1,1010,1545.200000,1545.19951000,-0.490000,2.056000,2.060396602,0.213843,29.745795,165,1,144.998932,113.101959,8.055725,2.991943,2.985840,63351,49415,26397,2451,2446,,,,0,0,0,0,0
fullband_2001_145mA_v1,1011,1545.220000,1545.21845000,-1.550000,2.056000,2.051209178,-0.233017,30.385743,163,1,144.998932,110.616302,7.559509,2.988281,2.982178,63351,48329,24771,2448,2443,,,,0,0,0,0,0
fullband_2001_145mA_v1,1012,1545.240000,1545.23966000,-0.340000,2.056000,2.056088846,0.004321,31.146689,173,1,144.998932,112.893677,7.500000,2.929688,2.883301,63351,49324,24576,2400,2362,,,,0,0,0,0,0
fullband_2001_145mA_v1,1013,1545.260000,1545.25989000,-0.110000,2.056000,2.051466706,-0.220491,30.947843,178,1,144.998932,107.448578,2.000122,2.927246,2.899170,63351,46945,6554,2398,2375,,,,0,0,0,0,0
fullband_2001_145mA_v1,1014,1545.280000,1545.28021000,0.210000,2.056000,2.040761216,-0.741186,31.742600,175,1,144.998932,107.176208,6.499939,2.928467,2.891846,63351,46826,21299,2399,2369,,,,0,0,0,0,0
fullband_2001_145mA_v1,1015,1545.300000,1545.29975000,-0.250000,2.056000,2.057029472,0.050072,31.426391,178,1,144.998932,105.368042,5.432739,3.026123,3.000488,63351,46036,17802,2479,2458,,,,0,0,0,0,0
fullband_2001_145mA_v1,1016,1545.320000,1545.32017000,0.170000,2.056000,2.056050436,0.002453,31.067725,173,1,144.998932,103.104401,5.499878,2.937012,2.912598,63351,45047,18022,2406,2386,,,,0,0,0,0,0
fullband_2001_145mA_v1,1017,1545.340000,1545.34000000,0.000000,2.056000,2.047887080,-0.394597,29.167630,169,1,144.998932,102.770233,1.893311,2.722168,2.297363,63351,44901,6204,2230,1882,,,,0,0,0,0,0
fullband_2001_145mA_v1,1018,1545.360000,1545.35881000,-1.190000,2.056000,2.050386704,-0.273020,29.831704,173,1,144.998932,99.973297,1.766357,2.719727,2.243652,63351,43679,5788,2228,1838,,,,0,0,0,0,0
fullband_2001_145mA_v1,1019,1545.380000,1545.37936000,-0.640000,2.056000,2.047488848,-0.413967,25.447904,184,1,144.998932,97.169495,1.789246,2.498779,2.221680,63351,42454,5863,2047,1820,,,,0,0,0,0,0
fullband_2001_145mA_v1,1020,1545.400000,1545.39941000,-0.590000,2.056000,2.057542393,0.075019,25.824192,171,1,144.998932,99.586487,1.668701,2.504883,2.210693,63351,43510,5468,2052,1811,,,,0,0,0,0,0
fullband_2001_145mA_v1,1021,1545.420000,1545.41948000,-0.520000,2.056000,2.051439526,-0.221813,28.261779,171,1,144.998932,97.315979,0.000000,2.637939,2.423096,63351,42518,0,2161,1985,,,,0,0,0,0,0
fullband_2001_145mA_v1,1022,1545.440000,1545.43948000,-0.520000,2.056000,2.050752818,-0.255213,27.696428,178,1,144.998932,100.016785,0.000000,2.550049,2.322998,63351,43698,0,2089,1903,,,,0,0,0,0,0
fullband_2001_145mA_v1,1023,1545.460000,1545.45955000,-0.450000,2.056000,2.058705657,0.131598,26.815458,167,1,144.998932,100.440216,0.000000,2.436523,2.227783,63351,43883,0,1996,1825,,,,0,0,0,0,0
fullband_2001_145mA_v1,1024,1545.480000,1545.47979000,-0.210000,2.056000,2.039841326,-0.785928,32.863487,176,1,144.998932,108.187866,4.958801,2.515869,2.321777,63351,47268,16249,2061,1902,,,,0,0,0,0,0
fullband_2001_145mA_v1,1025,1545.500000,1545.49918000,-0.820000,2.056000,2.060106484,0.199732,29.624030,164,1,144.998932,111.758423,4.081421,2.729492,2.344971,63351,48828,13374,2236,1921,,,,0,0,0,0,0
fullband_2001_145mA_v1,1026,1545.520000,1545.51983000,-0.170000,2.056000,2.046897954,-0.442706,31.136863,161,1,144.998932,111.833954,3.999939,2.683105,2.269287,63351,48861,13107,2198,1859,,,,0,0,0,0,0
fullband_2001_145mA_v1,1027,1545.540000,1545.53983000,-0.170000,2.056000,2.039915345,-0.782328,31.991773,174,1,144.998932,107.192230,0.994263,2.426758,2.180176,63351,46833,3258,1988,1786,,,,0,0,0,0,0
